"timestamp","value","state_context"
"2026-02-03 19:29:12.184+00","11.4853","CYCLE_TIME"
"2026-02-03 19:29:22.605+00","10.4211","CYCLE_TIME"
"2026-02-03 19:29:33.995+00","11.3899","CYCLE_TIME"
"2026-02-03 19:29:44+00","10.0046","CYCLE_TIME"
"2026-02-03 19:29:56.176+00","12.1758","CYCLE_TIME"
"2026-02-03 19:30:06.686+00","10.5102","CYCLE_TIME"
"2026-02-03 19:30:18.585+00","11.8989","CYCLE_TIME"
"2026-02-03 19:30:28.531+00","9.9461","CYCLE_TIME"
"2026-02-03 19:30:40.259+00","11.728","CYCLE_TIME"
"2026-02-03 19:30:50.271+00","10.0122","CYCLE_TIME"
"2026-02-03 19:31:01.924+00","11.6528","CYCLE_TIME"
"2026-02-03 19:31:12.433+00","10.5092","CYCLE_TIME"
"2026-02-03 19:31:24.093+00","11.66","CYCLE_TIME"
"2026-02-03 19:31:34.708+00","10.6151","CYCLE_TIME"
"2026-02-03 19:31:46.522+00","11.8139","CYCLE_TIME"
"2026-02-03 19:31:56.634+00","10.1116","CYCLE_TIME"
"2026-02-03 19:32:08.098+00","11.4641","CYCLE_TIME"
"2026-02-03 19:32:18.605+00","10.5073","CYCLE_TIME"
"2026-02-03 19:32:30.155+00","11.5496","CYCLE_TIME"
"2026-02-03 19:32:40.598+00","10.4432","CYCLE_TIME"
"2026-02-03 19:32:52.303+00","11.7049","CYCLE_TIME"
"2026-02-03 19:33:02.848+00","10.5453","CYCLE_TIME"
"2026-02-03 19:33:14.506+00","11.6577","CYCLE_TIME"
"2026-02-03 19:33:25.11+00","10.6041","CYCLE_TIME"
"2026-02-03 19:33:36.689+00","11.5791","CYCLE_TIME"
"2026-02-03 19:33:46.796+00","10.107","CYCLE_TIME"
"2026-02-03 19:33:58.423+00","11.6269","CYCLE_TIME"
"2026-02-03 19:34:08.769+00","10.3465","CYCLE_TIME"
"2026-02-03 19:34:20.908+00","12.1383","CYCLE_TIME"
"2026-02-03 19:34:31.131+00","10.2229","CYCLE_TIME"
"2026-02-03 19:34:42.823+00","11.6927","CYCLE_TIME"
"2026-02-03 19:34:53.175+00","10.3513","CYCLE_TIME"
"2026-02-03 19:35:05.121+00","11.9459","CYCLE_TIME"
"2026-02-03 19:35:15.649+00","10.5282","CYCLE_TIME"
"2026-02-03 19:35:27.358+00","11.7098","CYCLE_TIME"
"2026-02-03 19:35:37.691+00","10.3325","CYCLE_TIME"
"2026-02-03 19:35:49.259+00","11.5684","CYCLE_TIME"
"2026-02-03 19:35:59.811+00","10.5518","CYCLE_TIME"
"2026-02-03 19:36:11.436+00","11.6249","CYCLE_TIME"
"2026-02-03 19:36:21.871+00","10.4349","CYCLE_TIME"
"2026-02-03 19:36:33.555+00","11.6837","CYCLE_TIME"
"2026-02-03 19:36:43.878+00","10.3234","CYCLE_TIME"
"2026-02-03 19:36:55.53+00","11.6515","CYCLE_TIME"
"2026-02-03 19:37:05.469+00","9.9395","CYCLE_TIME"
"2026-02-03 19:37:17.626+00","12.1575","CYCLE_TIME"
"2026-02-03 19:37:27.64+00","10.0131","CYCLE_TIME"
"2026-02-03 19:37:39.615+00","11.9752","CYCLE_TIME"
"2026-02-03 19:37:49.926+00","10.3104","CYCLE_TIME"
"2026-02-03 19:38:01.681+00","11.7562","CYCLE_TIME"
"2026-02-03 19:38:11.997+00","10.3153","CYCLE_TIME"
"2026-02-03 19:38:23.708+00","11.7105","CYCLE_TIME"
"2026-02-03 19:38:34.014+00","10.3065","CYCLE_TIME"
"2026-02-03 19:38:45.71+00","11.6955","CYCLE_TIME"
"2026-02-03 19:38:56.029+00","10.3189","CYCLE_TIME"
"2026-02-03 19:39:07.823+00","11.7945","CYCLE_TIME"
"2026-02-03 19:39:17.839+00","10.0138","CYCLE_TIME"
"2026-02-03 19:39:29.804+00","11.9669","CYCLE_TIME"
"2026-02-03 19:39:40.126+00","10.3228","CYCLE_TIME"
"2026-02-03 19:39:51.766+00","11.6399","CYCLE_TIME"
"2026-02-03 19:40:01.757+00","9.9903","CYCLE_TIME"
"2026-02-03 19:40:13.797+00","12.04","CYCLE_TIME"
"2026-02-03 19:40:23.706+00","9.9088","CYCLE_TIME"
"2026-02-03 19:40:35.769+00","12.0637","CYCLE_TIME"
"2026-02-03 19:40:45.611+00","9.8419","CYCLE_TIME"
"2026-02-03 19:40:57.915+00","12.3045","CYCLE_TIME"
"2026-02-03 19:41:07.938+00","10.0226","CYCLE_TIME"
"2026-02-03 19:41:20.114+00","12.1765","CYCLE_TIME"
"2026-02-03 19:41:30.229+00","10.1149","CYCLE_TIME"
"2026-02-03 19:41:42.255+00","12.0258","CYCLE_TIME"
"2026-02-03 19:41:52.093+00","9.8377","CYCLE_TIME"
"2026-02-03 19:42:04.035+00","11.9421","CYCLE_TIME"
"2026-02-03 19:42:14.15+00","10.1156","CYCLE_TIME"
"2026-02-03 19:42:25.911+00","11.7608","CYCLE_TIME"
"2026-02-03 19:42:36.233+00","10.3216","CYCLE_TIME"
"2026-02-03 19:42:47.952+00","11.7191","CYCLE_TIME"
"2026-02-03 19:42:58.561+00","10.6088","CYCLE_TIME"
"2026-02-03 19:43:10.343+00","11.7827","CYCLE_TIME"
"2026-02-03 19:43:20.652+00","10.3087","CYCLE_TIME"
"2026-02-03 19:43:32.309+00","11.6566","CYCLE_TIME"
"2026-02-03 19:43:42.547+00","10.2382","CYCLE_TIME"
"2026-02-03 19:43:53.812+00","11.2649","CYCLE_TIME"
"2026-02-03 19:44:04.334+00","10.522","CYCLE_TIME"
"2026-02-03 19:44:16.071+00","11.7371","CYCLE_TIME"
"2026-02-03 19:44:26.687+00","10.6161","CYCLE_TIME"
"2026-02-03 19:44:38.393+00","11.7057","CYCLE_TIME"
"2026-02-03 19:44:48.524+00","10.1312","CYCLE_TIME"
"2026-02-03 19:45:00.463+00","11.9384","CYCLE_TIME"
"2026-02-03 19:45:10.412+00","9.9486","CYCLE_TIME"
"2026-02-03 19:45:22.311+00","11.9003","CYCLE_TIME"
"2026-02-03 19:45:32.726+00","10.4144","CYCLE_TIME"
"2026-02-03 19:45:44.461+00","11.7346","CYCLE_TIME"
"2026-02-03 19:45:54.662+00","10.2014","CYCLE_TIME"
"2026-02-03 19:46:06.491+00","11.8292","CYCLE_TIME"
"2026-02-03 19:46:17.04+00","10.5488","CYCLE_TIME"
"2026-02-03 19:46:28.695+00","11.6552","CYCLE_TIME"
"2026-02-03 19:46:39.143+00","10.4482","CYCLE_TIME"
"2026-02-03 19:46:50.748+00","11.605","CYCLE_TIME"
"2026-02-03 19:47:01.164+00","10.4152","CYCLE_TIME"
"2026-02-03 19:47:12.929+00","11.7655","CYCLE_TIME"
"2026-02-03 19:47:23.341+00","10.4122","CYCLE_TIME"
"2026-02-03 19:47:35.076+00","11.7346","CYCLE_TIME"
"2026-02-03 19:47:45.388+00","10.312","CYCLE_TIME"
"2026-02-03 19:47:57.138+00","11.7506","CYCLE_TIME"
"2026-02-03 19:48:07.357+00","10.2191","CYCLE_TIME"
"2026-02-03 19:48:19.221+00","11.8633","CYCLE_TIME"
"2026-02-03 19:48:29.685+00","10.465","CYCLE_TIME"
"2026-02-03 19:48:41.118+00","11.4328","CYCLE_TIME"
"2026-02-03 19:48:51.331+00","10.2121","CYCLE_TIME"
"2026-02-03 19:49:03.029+00","11.6987","CYCLE_TIME"
"2026-02-03 19:49:13.669+00","10.6398","CYCLE_TIME"
"2026-02-03 19:49:25.02+00","11.3513","CYCLE_TIME"
"2026-02-03 19:49:35.658+00","10.6379","CYCLE_TIME"
"2026-02-03 19:49:47.344+00","11.6859","CYCLE_TIME"
"2026-02-03 19:49:57.446+00","10.1019","CYCLE_TIME"
"2026-02-03 19:50:08.979+00","11.5322","CYCLE_TIME"
"2026-02-03 19:50:19.304+00","10.3252","CYCLE_TIME"
"2026-02-03 19:50:31.449+00","12.1457","CYCLE_TIME"
"2026-02-03 19:50:41.451+00","10.0017","CYCLE_TIME"
"2026-02-03 19:50:53.389+00","11.9384","CYCLE_TIME"
"2026-02-03 19:51:03.63+00","10.2409","CYCLE_TIME"
"2026-02-03 19:51:15.525+00","11.8947","CYCLE_TIME"
"2026-02-03 19:51:25.739+00","10.214","CYCLE_TIME"
"2026-02-03 19:51:37.231+00","11.4919","CYCLE_TIME"
"2026-02-03 19:51:47.467+00","10.2366","CYCLE_TIME"
"2026-02-03 19:51:59.346+00","11.8782","CYCLE_TIME"
"2026-02-03 19:52:09.861+00","10.5152","CYCLE_TIME"
"2026-02-03 19:52:21.678+00","11.8174","CYCLE_TIME"
"2026-02-03 19:52:31.681+00","10.003","CYCLE_TIME"
"2026-02-03 19:52:43.625+00","11.9436","CYCLE_TIME"
"2026-02-03 19:52:54.073+00","10.4485","CYCLE_TIME"
"2026-02-03 19:53:05.974+00","11.9002","CYCLE_TIME"
"2026-02-03 19:53:16.283+00","10.3094","CYCLE_TIME"
"2026-02-03 19:53:27.977+00","11.6947","CYCLE_TIME"
"2026-02-03 19:53:38.2+00","10.2225","CYCLE_TIME"
"2026-02-03 19:53:50.1+00","11.9002","CYCLE_TIME"
"2026-02-03 19:54:00.421+00","10.3202","CYCLE_TIME"
"2026-02-03 19:54:11.901+00","11.4807","CYCLE_TIME"
"2026-02-03 19:54:22.229+00","10.3274","CYCLE_TIME"
"2026-02-03 19:54:33.709+00","11.4798","CYCLE_TIME"
"2026-02-03 19:54:44.424+00","10.7155","CYCLE_TIME"
"2026-02-03 19:54:56.084+00","11.6604","CYCLE_TIME"
"2026-02-03 19:55:06.423+00","10.339","CYCLE_TIME"
"2026-02-03 19:55:17.852+00","11.4286","CYCLE_TIME"
"2026-02-03 19:55:28.558+00","10.7064","CYCLE_TIME"
"2026-02-03 19:55:40.018+00","11.4596","CYCLE_TIME"
"2026-02-03 19:55:50.236+00","10.2181","CYCLE_TIME"
"2026-02-03 19:56:02.503+00","12.2677","CYCLE_TIME"
"2026-02-03 19:56:12.311+00","9.8072","CYCLE_TIME"
"2026-02-03 19:56:24.072+00","11.7616","CYCLE_TIME"
"2026-02-03 19:56:34.591+00","10.5191","CYCLE_TIME"
"2026-02-03 19:56:46.055+00","11.4633","CYCLE_TIME"
"2026-02-03 19:56:56.264+00","10.2087","CYCLE_TIME"
"2026-02-03 19:57:08.374+00","12.1105","CYCLE_TIME"
"2026-02-03 19:57:18.487+00","10.1137","CYCLE_TIME"
"2026-02-03 19:57:30.312+00","11.8249","CYCLE_TIME"
"2026-02-03 19:57:40.893+00","10.5808","CYCLE_TIME"
"2026-02-03 19:57:52.148+00","11.255","CYCLE_TIME"
"2026-02-03 19:58:02.993+00","10.8446","CYCLE_TIME"
"2026-02-03 19:58:14.384+00","11.3905","CYCLE_TIME"
"2026-02-03 19:58:24.788+00","10.4036","CYCLE_TIME"
"2026-02-03 19:58:36.427+00","11.6394","CYCLE_TIME"
"2026-02-03 19:58:46.662+00","10.2356","CYCLE_TIME"
"2026-02-03 19:58:58.893+00","12.2309","CYCLE_TIME"
"2026-02-03 19:59:09.236+00","10.3434","CYCLE_TIME"
"2026-02-03 19:59:21.039+00","11.8021","CYCLE_TIME"
"2026-02-03 19:59:31.159+00","10.1203","CYCLE_TIME"
"2026-02-03 19:59:42.794+00","11.6355","CYCLE_TIME"
